"Transaction Hash","Blockno","UnixTimestamp","DateTime (UTC)","From","To","TokenValue","USDValueDayOfTx","ContractAddress","TokenName","TokenSymbol"
"0xd2480b573b7dca26a8e7ac5b96512932f3069add0227ce1a8a626f9fbe4cd230","12590069","1623104496","2021-06-07 22:21:36","0xcf60916b6cb4753f58533808fa610fcbd4098ec0","0x0ed5b771c5e2b87ff56946dcc40224265fd942ac","149","$385,817.58","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","Wrapped Ether","WETH"
"0xd2480b573b7dca26a8e7ac5b96512932f3069add0227ce1a8a626f9fbe4cd230","12590069","1623104496","2021-06-07 22:21:36","0x397ff1542f962076d0bfe58ea045ffa2d347aca0","0xcf60916b6cb4753f58533808fa610fcbd4098ec0","390,577.492778","$390,339.18","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USDC","USDC"
"0x660e34f0e6de867a2a1c388f85da2d7e11c35da5300c17a04bcb2bd3ae1e074e","12596931","1623195911","2021-06-08 23:45:11","0xcf60916b6cb4753f58533808fa610fcbd4098ec0","0x0ed5b771c5e2b87ff56946dcc40224265fd942ac","149","$375,659.86","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","Wrapped Ether","WETH"
"0x660e34f0e6de867a2a1c388f85da2d7e11c35da5300c17a04bcb2bd3ae1e074e","12596931","1623195911","2021-06-08 23:45:11","0x397ff1542f962076d0bfe58ea045ffa2d347aca0","0xcf60916b6cb4753f58533808fa610fcbd4098ec0","373,616.644572","$374,462.65","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USDC","USDC"
"0x615e03d5622db46819f3a8fc39c9f6b3064b6ac3fd3879b5f2d078bd14452829","12603314","1623281850","2021-06-09 23:37:30","0xcf60916b6cb4753f58533808fa610fcbd4098ec0","0x0ed5b771c5e2b87ff56946dcc40224265fd942ac","149","$390,168.55","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","Wrapped Ether","WETH"
"0x615e03d5622db46819f3a8fc39c9f6b3064b6ac3fd3879b5f2d078bd14452829","12603314","1623281850","2021-06-09 23:37:30","0x397ff1542f962076d0bfe58ea045ffa2d347aca0","0xcf60916b6cb4753f58533808fa610fcbd4098ec0","386,031.073273","$386,687.59","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USDC","USDC"
"0xb44034819efc5a53e931d3914eb923ef806e095910fe2a396590a802c17d097b","12609754","1623367625","2021-06-10 23:27:05","0xcf60916b6cb4753f58533808fa610fcbd4098ec0","0x0ed5b771c5e2b87ff56946dcc40224265fd942ac","78","$194,085.89","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","Wrapped Ether","WETH"
"0xb44034819efc5a53e931d3914eb923ef806e095910fe2a396590a802c17d097b","12609754","1623367625","2021-06-10 23:27:05","0x397ff1542f962076d0bfe58ea045ffa2d347aca0","0xcf60916b6cb4753f58533808fa610fcbd4098ec0","193,766.237869","$193,893.13","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USDC","USDC"
"0x0ab640484173500c8880a54d2321a091f9bd055a3efd9ed6d5087a938861ffa2","12861859","1626763178","2021-07-20 06:39:38","0xd1917932a7db6af687b523d5db5d7f5c2734763f","0xcf60916b6cb4753f58533808fa610fcbd4098ec0","745,063","N/A","0xc15f0e0447fc418804bfa6454fa08b7eef93b39d","NoodleToken","NDT"
"0x80f2b7ab6cca6148e91bcb64126026b141f07c2e2e07a41818670fa66bcb432e","13469388","1634932180","2021-10-22 19:49:40","0xcf60916b6cb4753f58533808fa610fcbd4098ec0","0x690f0581ececcf8389c223170778cd9d029606f2","2,163,921","$2,165,069.51","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USDC","USDC"
"0x39effaa3280ee43c84af8db7936d0bf982bc72ea2f50af30bdcd5461eff6cdb5","13710360","1638213710","2021-11-29 19:21:50","0xcf60916b6cb4753f58533808fa610fcbd4098ec0","0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7","10,318,098.311236","$10,302,183.20","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USDC","USDC"
"0x3424e8a6688c89f7974968213c8c25f3bd8100f78c54475edb001c11a8ad5d21","15366929","1660852221","2022-08-18 19:50:21","0xd7df5bf3b8d2bd159664df54a30101d7faf6ca26","0xcf60916b6cb4753f58533808fa610fcbd4098ec0","2,395,949","N/A","0x9ae357521153fb07be6f5792ce7a49752638fbb7","Safe Token","SAFE"
